Price,Close,High,Low,Open,Volume
Ticker,IAM.PA,IAM.PA,IAM.PA,IAM.PA,IAM.PA
Date,,,,,
2010-05-21,2.9520219868572894e-06,2.954060722801077e-06,2.858242466537789e-06,2.884745256108785e-06,2881
2010-05-24,9.8471537057776e-06,9.8471537057776e-06,9.556907008358439e-06,9.585223742859718e-06,11758
2010-05-25,9.500274245510809e-06,9.726808138359296e-06,9.238344263123685e-06,9.726808138359296e-06,6022
2010-05-26,9.394084372615907e-06,9.556905399812408e-06,9.344529589236202e-06,9.556905399812408e-06,1873
2010-05-27,9.571063856128603e-06,9.578142532037317e-06,9.273737863992272e-06,9.571063856128603e-06,7204
2010-05-28,9.556905752106104e-06,9.627697916615795e-06,9.52150966985126e-06,9.578143131409366e-06,3619
2010-05-31,9.549827154842205e-06,9.5569065068771e-06,9.238343091672697e-06,9.415322841800052e-06,3214
2010-06-01,9.705569027573802e-06,9.705569027573802e-06,9.443639091797269e-06,9.556906018065593e-06,6777
2010-06-02,9.670174222264905e-06,9.726807692883282e-06,9.55690728102815e-06,9.719728340274928e-06,5259
2010-06-03,9.868392226053402e-06,9.868392226053402e-06,9.592304201604095e-06,9.726808537217311e-06,6813
2010-06-04,9.875471732812002e-06,9.875471732812002e-06,9.762204779982147e-06,9.868392379479063e-06,965
2010-06-07,9.875471732812002e-06,9.875471732812002e-06,9.691412596901341e-06,9.691412596901341e-06,4162
2010-06-08,9.946262252924498e-06,9.946262252924498e-06,9.733886414314616e-06,9.87547008167981e-06,9993
2010-06-09,1.0229431609332096e-05,1.0229431609332096e-05,9.910868126020582e-06,1.000997705032554e-05,11773
2010-06-10,1.0109083632414695e-05,1.0229429922394268e-05,9.995816694816086e-06,1.0194033835613652e-05,6011
2010-06-11,1.0052450306829996e-05,1.008784639411489e-05,9.995816837223849e-06,1.0045370954348174e-05,2215
2010-06-14,1.0087846931128297e-05,1.017279714005973e-05,1.0045371489100455e-05,1.0080767578269615e-05,2776
2010-06-15,1.0087846931128297e-05,1.0123243020297456e-05,9.840074982068429e-06,1.0080767578269615e-05,9316
2010-06-16,1.00807692433591e-05,1.0087848597387113e-05,9.840076607401545e-06,1.0087848597387113e-05,7128
2010-06-17,1.00807692433591e-05,1.0087848597387113e-05,9.946264892448656e-06,1.0087848597387113e-05,1839
2010-06-18,1.0087846931128297e-05,1.0087846931128297e-05,9.840074982068429e-06,1.0087846931128297e-05,7578
2010-06-21,1.0087846931128297e-05,1.0087846931128297e-05,1.0017054752789978e-05,1.0080767578269615e-05,3143
2010-06-22,1.0087846931128297e-05,1.0087846931128297e-05,9.995817369338181e-06,1.0087846931128297e-05,700
2010-06-23,1.0087846931128297e-05,1.0087846931128297e-05,9.939183896717225e-06,9.946263249575907e-06,779
2010-06-24,1.0087846931128297e-05,1.0087846931128297e-05,9.910867160406747e-06,1.0087846931128297e-05,1272
2010-06-25,1.0052450306829996e-05,1.008784639411489e-05,9.84007445824484e-06,9.946262720099523e-06,1120
2010-06-28,9.910865628626198e-06,1.0052449288296028e-05,9.59230222558804e-06,1.0052449288296028e-05,10400
2010-06-29,9.776361366675701e-06,9.98165784294301e-06,9.663093763283266e-06,9.98165784294301e-06,5666
2010-06-30,9.620620403438807e-06,9.733887348197958e-06,9.408244544453274e-06,9.620620403438807e-06,3138
2010-07-01,9.34453055378981e-06,9.571065090178836e-06,9.34453055378981e-06,9.422402074942728e-06,5802
2010-07-02,9.556905752106104e-06,9.556905752106104e-06,9.344529933701146e-06,9.344529933701146e-06,82
2010-07-05,9.556905752106104e-06,9.804677652765909e-06,9.415322098210837e-06,9.733885488256217e-06,810
2010-07-06,9.7692818599171e-06,9.832994674838433e-06,9.351609562209814e-06,9.733885776613678e-06,12138
2010-07-07,9.486115231993608e-06,9.769283263994813e-06,9.337452200852139e-06,9.769283263994813e-06,1763
2010-07-08,9.733887054608203e-06,9.797599877894606e-06,9.31621470206332e-06,9.691411614042527e-06,4390
2010-07-09,9.733887054608203e-06,9.733887054608203e-06,9.486115114077577e-06,9.72680770199322e-06,11750
2010-07-12,9.733887054608203e-06,9.733887054608203e-06,9.556907289978964e-06,9.733887054608203e-06,1980
2010-07-13,9.733887054608203e-06,9.733887054608203e-06,9.627699465880349e-06,9.733887054608203e-06,6600
2010-07-14,9.8967084340984e-06,9.8967084340984e-06,9.74096672227693e-06,9.74096672227693e-06,760
2010-07-15,9.733887054608203e-06,9.840074643336057e-06,9.733887054608203e-06,9.840074643336057e-06,4220
2010-07-16,9.755125574884005e-06,9.762204928324519e-06,9.606462528254726e-06,9.762204928324519e-06,2640
2010-07-19,9.733887054608203e-06,9.74804575983817e-06,9.592303377929656e-06,9.74804575983817e-06,567
2010-07-20,9.7268057288602e-06,9.7338850800391e-06,9.592301432081531e-06,9.663092918498271e-06,2420
2010-07-21,9.698491339804605e-06,9.733887429117153e-06,9.592303746991208e-06,9.733887429117153e-06,700
2010-07-22,9.663094715506304e-06,9.691411450363771e-06,9.663094715506304e-06,9.691411450363771e-06,1448
2010-07-23,9.7268057288602e-06,9.7268057288602e-06,9.493192540949188e-06,9.663092918498271e-06,5070
2010-07-26,9.698491339804605e-06,9.733887429117153e-06,9.592303746991208e-06,9.733887429117153e-06,514
2010-07-27,9.733887054608203e-06,9.733887054608203e-06,9.556907289978964e-06,9.719728349378235e-06,2726
2010-07-28,9.698491339804605e-06,9.733887429117153e-06,9.592303746991208e-06,9.705570692691964e-06,1225
2010-07-29,9.733887054608203e-06,9.733887054608203e-06,9.592303377929656e-06,9.69849096665751e-06,5333
2010-07-30,9.712648534332402e-06,9.733885914565784e-06,9.592302254469656e-06,9.733885914565784e-06,2883
2010-08-02,9.691412742540706e-06,9.72680883461303e-06,9.493195572109717e-06,9.72680883461303e-06,2480
2010-08-03,9.733887054608203e-06,9.733887054608203e-06,9.464877731356851e-06,9.691411614042527e-06,1414
2010-08-04,9.755125574884005e-06,9.755125574884005e-06,9.6984920976085e-06,9.726808836246252e-06,5257
2010-08-05,9.7622023531585e-06,9.7622023531585e-06,9.493193069499507e-06,9.7622023531585e-06,175
2010-08-06,9.733887054608203e-06,9.769283142558896e-06,9.733887054608203e-06,9.769283142558896e-06,300
2010-08-09,9.698491339804605e-06,9.698491339804605e-06,9.464878095515733e-06,9.698491339804605e-06,2157
2010-08-10,9.556905752106104e-06,9.726806136780425e-06,9.457796856817359e-06,9.726806136780425e-06,2938
2010-08-11,9.486115231993608e-06,9.620620232853345e-06,9.457798496305912e-06,9.49319458469659e-06,6076
2010-08-12,9.592302376404405e-06,9.592302376404405e-06,9.571064995901057e-06,9.571064995901057e-06,530
2010-08-13,9.592302376404405e-06,9.592302376404405e-06,9.486114123639364e-06,9.592302376404405e-06,1779
2010-08-16,9.486115231993608e-06,9.592303497165647e-06,9.415323730336482e-06,9.592303497165647e-06,1287
2010-08-17,9.592302376404405e-06,9.592302376404405e-06,9.422401982129323e-06,9.592302376404405e-06,37
2010-08-18,9.486115231993608e-06,9.592303497165647e-06,9.471957201711876e-06,9.471957201711876e-06,2489
2010-08-19,9.34453055378981e-06,9.627698555495053e-06,9.34453055378981e-06,9.627698555495053e-06,3250
2010-08-20,9.41532380238641e-06,9.620620306474288e-06,9.34453162506332e-06,9.620620306474288e-06,935
2010-08-23,9.486115231993608e-06,9.486115231993608e-06,9.415323730336482e-06,9.415323730336482e-06,2662
2010-08-24,9.309133929491509e-06,9.471955639179204e-06,9.273738522064034e-06,9.415322177146298e-06,9981
2010-08-25,9.41532380238641e-06,9.486115304585263e-06,9.309135536401775e-06,9.34453162506332e-06,5253
2010-08-26,9.41532380238641e-06,9.41532380238641e-06,9.34453162506332e-06,9.41532380238641e-06,2020
2010-08-27,9.401165698363911e-06,9.408245051574009e-06,9.309136132005486e-06,9.408245051574009e-06,300
2010-08-30,9.41532380238641e-06,9.41532380238641e-06,9.309135536401775e-06,9.34453162506332e-06,4839
2010-08-31,9.40824429562781e-06,9.415323648269086e-06,9.273739971064696e-06,9.415323648269086e-06,1976
2010-09-01,9.37992717808811e-06,9.415323264728376e-06,9.273739593291508e-06,9.302056327578883e-06,2544
2010-09-02,9.41532380238641e-06,9.41532380238641e-06,9.34453162506332e-06,9.34453162506332e-06,2305
2010-09-03,9.41532380238641e-06,9.41532380238641e-06,9.273740122864469e-06,9.41532380238641e-06,16375
2010-09-06,9.34453055378981e-06,9.41532272299716e-06,9.287897088473594e-06,9.41532272299716e-06,867
2010-09-07,9.556905752106104e-06,9.556905752106104e-06,9.394084718907576e-06,9.415322098210837e-06,2152
2010-09-08,9.549827154842205e-06,9.5569065068771e-06,9.394085460819536e-06,9.5569065068771e-06,1562
2010-09-09,9.422403309145011e-06,9.450720045512212e-06,9.415323956272148e-06,9.415323956272148e-06,693
2010-09-10,9.41532380238641e-06,9.521511393246808e-06,9.273740122864469e-06,9.521511393246808e-06,3679
2010-09-13,9.41532380238641e-06,9.41532380238641e-06,9.337452272306163e-06,9.337452272306163e-06,550
2010-09-14,9.556905752106104e-06,9.556905752106104e-06,9.287896472143038e-06,9.415322098210837e-06,18100
2010-09-15,9.620620403438807e-06,9.620620403438807e-06,9.542748872573707e-06,9.620620403438807e-06,2266
2010-09-16,9.620620403438807e-06,9.656016492457103e-06,9.542748872573707e-06,9.620620403438807e-06,2045
2010-09-17,9.641855285735801e-06,9.64893463672795e-06,9.571063801186521e-06,9.64893463672795e-06,5002
2010-09-20,9.627698091208003e-06,9.627698091208003e-06,9.592302008311272e-06,9.620618739603831e-06,2799
2010-09-21,9.528587725071702e-06,9.62061725636509e-06,9.429478843265587e-06,9.62061725636509e-06,6168
2010-09-22,9.528587725071702e-06,9.528587725071702e-06,9.429478843265587e-06,9.528587725071702e-06,4242
2010-09-23,9.585224688635208e-06,9.627700132140287e-06,9.422403617968326e-06,9.627700132140287e-06,600
2010-09-24,9.613539987185504e-06,9.613539987185504e-06,9.486114350864829e-06,9.486114350864829e-06,450
2010-09-27,9.585224688635208e-06,9.613541425930503e-06,9.464878386349133e-06,9.613541425930503e-06,3135
2010-09-28,9.493194738752209e-06,9.58522430001174e-06,9.486115385934343e-06,9.486115385934343e-06,6158
2010-09-29,9.486115231993608e-06,9.486115231993608e-06,9.379927641945802e-06,9.479036554414859e-06,1478
2010-09-30,9.471955308981705e-06,9.542746796492948e-06,9.401163146346366e-06,9.521509417751986e-06,696
2010-10-01,9.479034815740306e-06,9.479034815740306e-06,9.408242651943869e-06,9.479034815740306e-06,2176
2010-10-04,9.37992717808811e-06,9.479036085656016e-06,9.344531091447842e-06,9.42240261708127e-06,5283
2010-10-05,9.37992717808811e-06,9.37992717808811e-06,9.181710038076495e-06,9.316214357160469e-06,4576
2010-10-06,9.273740943172015e-06,9.372849190041864e-06,9.195869406203652e-06,9.372849190041864e-06,4868
2010-10-07,9.429480087419506e-06,9.429480087419506e-06,9.273738406334615e-06,9.273738406334615e-06,2978
2010-10-08,9.45071951719001e-06,9.45071951719001e-06,9.273739756007606e-06,9.429481459758689e-06,2592
2010-10-11,9.479034815740306e-06,9.479034815740306e-06,9.217104889892063e-06,9.217104889892063e-06,6707
2010-10-12,9.41532380238641e-06,9.41532380238641e-06,9.202947945541378e-06,9.41532380238641e-06,20684
2010-10-13,9.45071951719001e-06,9.45071951719001e-06,9.259581051053393e-06,9.415323429928687e-06,1223
2010-10-14,9.486115231993608e-06,9.521511320384288e-06,9.280818729476745e-06,9.280818729476745e-06,4345
2010-10-15,9.486115231993608e-06,9.514431967681306e-06,9.443640466024178e-06,9.514431967681306e-06,2130
2010-10-18,9.45071951719001e-06,9.493194281804227e-06,9.344531255406041e-06,9.486114929327122e-06,1464
2010-10-19,9.34453055378981e-06,9.450718807600836e-06,9.34453055378981e-06,9.34453055378981e-06,5076
2010-10-20,9.44364091992611e-06,9.48611568793706e-06,9.316215265644731e-06,9.48611568793706e-06,1921
2010-10-21,9.500274245510809e-06,9.500274245510809e-06,9.436561419366109e-06,9.450720125231267e-06,8454
2010-10-22,9.521510946797207e-06,9.53566965164764e-06,9.450719447917663e-06,9.471956830069106e-06,34190
2010-10-25,9.549827154842205e-06,9.549827154842205e-06,9.394085460819536e-06,9.493193688811386e-06,7144
2010-10-26,9.592302376404405e-06,9.592302376404405e-06,9.273738968357589e-06,9.549826940273557e-06,16780
2010-10-27,9.641855285735801e-06,9.641855285735801e-06,9.52150901936555e-06,9.556905099202224e-06,5025
2010-10-28,9.648937520978507e-06,9.648937520978507e-06,9.5639873090517e-06,9.648937520978507e-06,3711
2010-10-29,9.627698091208003e-06,9.656014822500563e-06,9.528589194121981e-06,9.656014822500563e-06,3942
2010-11-01,9.627698091208003e-06,9.634776767688046e-06,9.55690592541454e-06,9.627698091208003e-06,7079
2010-11-02,9.620620403438807e-06,9.634778433971579e-06,9.457798664004342e-06,9.493194753022639e-06,1719
2010-11-03,9.634777597966604e-06,9.634777597966604e-06,9.514431310821333e-06,9.620619568662318e-06,25359
2010-11-04,9.648937520978507e-06,9.656016874086808e-06,9.41532426939872e-06,9.656016874086808e-06,888
2010-11-05,9.6064586614375e-06,9.66309211591676e-06,9.415320921351014e-06,9.66309211591676e-06,8541
2010-11-08,9.542748557578307e-06,9.578144645428217e-06,9.3728481460478e-06,9.422402939087365e-06,4117
2010-11-09,9.613539987185504e-06,9.620619339230913e-06,9.280817867417169e-06,9.542747816979759e-06,9905
2010-11-10,9.6064586614375e-06,9.62061736261933e-06,9.422400271941928e-06,9.62061736261933e-06,6279
2010-11-11,9.563986168359406e-06,9.61354028395868e-06,9.42240249870135e-06,9.42240249870135e-06,723
2010-11-12,9.620620403438807e-06,9.620620403438807e-06,9.493194753022639e-06,9.549828225402214e-06,3138
2010-11-15,9.620620403438807e-06,9.620620403438807e-06,9.45071998630008e-06,9.620620403438807e-06,4712
2010-11-16,9.486115231993608e-06,9.592303497165647e-06,9.4082443776335e-06,9.592303497165647e-06,877
2010-11-17,9.592302376404405e-06,9.613539756907751e-06,9.58522302452857e-06,9.613539756907751e-06,1472
2010-11-18,9.563986168359406e-06,9.61354028395868e-06,9.415323146437398e-06,9.493193995968282e-06,5083
2010-11-19,9.613539987185504e-06,9.613539987185504e-06,9.4294808847499e-06,9.571065225161393e-06,2852
2010-11-22,9.592302376404405e-06,9.613539756907751e-06,9.50027282739103e-06,9.542747588397723e-06,1362
2010-11-23,9.514431440038607e-06,9.59230296520442e-06,9.429481237686606e-06,9.443639942307371e-06,1825
2010-11-24,9.563986168359406e-06,9.563986168359406e-06,9.436560528105059e-06,9.514431377635943e-06,2000
2010-11-25,9.578145181876607e-06,9.592303887859255e-06,9.429482144680108e-06,9.486115618362178e-06,2855
2010-11-26,9.578145181876607e-06,9.578145181876607e-06,9.41532411382172e-06,9.578145181876607e-06,2296
2010-11-29,9.620620403438807e-06,9.620620403438807e-06,9.556907578230722e-06,9.556907578230722e-06,3629
2010-11-30,9.627698091208003e-06,9.627698091208003e-06,9.415322268951742e-06,9.486113759621078e-06,16173
2010-12-01,9.493194738752209e-06,9.620620388976827e-06,9.486115385934343e-06,9.486115385934343e-06,490
2010-12-02,9.6064586614375e-06,9.613538012028416e-06,9.521508479718614e-06,9.613538012028416e-06,1649
2010-12-03,9.556905752106104e-06,9.59230183436095e-06,9.493192939072205e-06,9.556905752106104e-06,841
2010-12-06,9.521510946797207e-06,9.592303120800957e-06,9.415323360915788e-06,9.556907033799082e-06,7148
2010-12-07,9.556905752106104e-06,9.556905752106104e-06,9.436559477514099e-06,9.52150966985126e-06,2807
2010-12-08,9.620620403438807e-06,9.634778433971579e-06,9.471957369661359e-06,9.493194753022639e-06,25643
2010-12-09,9.670174222264905e-06,9.677253574873256e-06,9.585224016337338e-06,9.585224016337338e-06,14858
2010-12-10,9.627698091208003e-06,9.733885664774068e-06,9.592302008311272e-06,9.592302008311272e-06,17339
2010-12-13,9.599381883163005e-06,9.627698615999065e-06,9.549827094356774e-06,9.627698615999065e-06,6456
2010-12-14,9.556905752106104e-06,9.627697916615795e-06,9.486113587596413e-06,9.627697916615795e-06,6265
2010-12-15,9.521510946797207e-06,9.556907033799082e-06,9.471956830069106e-06,9.556907033799082e-06,1690
2010-12-16,9.556905752106104e-06,9.556905752106104e-06,9.479034911244736e-06,9.486113587596413e-06,2494
2010-12-17,9.613539987185504e-06,9.613539987185504e-06,9.486114350864829e-06,9.542747816979759e-06,12449
2010-12-20,9.549827154842205e-06,9.61353997290792e-06,9.415322841800052e-06,9.61353997290792e-06,12407
2010-12-21,9.563986168359406e-06,9.578144197763117e-06,9.436560528105059e-06,9.563986168359406e-06,5113
2010-12-22,9.556905752106104e-06,9.571064455057689e-06,9.415322098210837e-06,9.415322098210837e-06,8935
2010-12-23,9.556905752106104e-06,9.59230183436095e-06,9.52150966985126e-06,9.556905752106104e-06,10786
2010-12-27,9.549827154842205e-06,9.549827154842205e-06,9.486114336776492e-06,9.549827154842205e-06,3553
2010-12-28,9.592302376404405e-06,9.592302376404405e-06,9.450718714508503e-06,9.457797391260183e-06,65420
2010-12-29,9.556905752106104e-06,9.59230183436095e-06,9.486113587596413e-06,9.486113587596413e-06,2328
2010-12-30,9.493194738752209e-06,9.556907563864518e-06,9.486115385934343e-06,9.556907563864518e-06,2574
2011-01-03,9.528587725071702e-06,9.62061725636509e-06,9.4648749207052e-06,9.62061725636509e-06,3982
2011-01-04,9.648937520978507e-06,9.648937520978507e-06,9.52151186552616e-06,9.528591218634463e-06,3310
2011-01-05,9.7622023531585e-06,9.769281704731556e-06,9.556905883408759e-06,9.585222614576857e-06,6161
2011-01-06,9.7692818599171e-06,9.7692818599171e-06,9.7692818599171e-06,9.7692818599171e-06,1811
2011-01-07,9.960421266441699e-06,9.960421266441699e-06,9.769283465390459e-06,9.769283465390459e-06,6764
2011-01-10,9.910865628626198e-06,9.910865628626198e-06,9.81883608105977e-06,9.84007346122921e-06,15619
2011-01-11,1.0165717867494095e-05,1.0194034604028231e-05,9.875471149238147e-06,9.910867238686878e-06,9632
2011-01-12,1.026482459565159e-05,1.026482459565159e-05,1.0123240943150181e-05,1.0194032431838832e-05,8670
2011-01-13,1.0335619663237594e-05,1.046304464872662e-05,1.0165718557378395e-05,1.046304464872662e-05,8235
2011-01-14,1.0314380233467091e-05,1.0363935025527908e-05,1.013032179550646e-05,1.0356855673072903e-05,3585
2011-01-17,1.0186955478275195e-05,1.019403415575426e-05,1.0066609184516182e-05,1.0158638742986263e-05,9990
2011-01-18,1.0109083632414695e-05,1.0194033835613652e-05,1.0059529515996354e-05,1.018695515835689e-05,10261
2011-01-19,1.0066609320347197e-05,1.0172796910332445e-05,1.0059529967648386e-05,1.0109084086291604e-05,4717
2011-01-20,1.0052450306829996e-05,1.0059529659311817e-05,9.953342072581345e-06,1.0059529659311817e-05,1969
2011-01-21,9.9887383839814e-06,1.0052451211805135e-05,9.953342968634234e-06,1.0052451211805135e-05,891
2011-01-24,9.967499863705598e-06,9.974579216017873e-06,9.925025100080337e-06,9.932103777268416e-06,1500
2011-01-25,1.0031212696048897e-05,1.0031212696048897e-05,9.840074234138153e-06,9.946262493574409e-06,2774
2011-01-26,9.9816597867175e-06,1.0059530646285063e-05,9.910867605202061e-06,9.946263695959782e-06,3130
2011-01-27,9.946262252924498e-06,1.0059529186816654e-05,9.840073996057466e-06,1.0059529186816654e-05,2232
2011-01-28,9.882548511086497e-06,1.0052448896060976e-05,9.776360939258476e-06,1.0052448896060976e-05,1959
2011-01-31,9.868392226053402e-06,9.910867670266372e-06,9.563987463836876e-06,9.76928398143028e-06,13014
2011-02-01,9.641855285735801e-06,9.868389116492003e-06,9.556905099202224e-06,9.641855285735801e-06,16505
2011-02-02,9.620620403438807e-06,9.620620403438807e-06,9.486115400194131e-06,9.556907578230722e-06,8233
2011-02-03,9.535668141325004e-06,9.627697682903945e-06,9.415321869654397e-06,9.627697682903945e-06,24279
2011-02-04,9.684334145276807e-06,9.783442393759618e-06,9.48611629806257e-06,9.549829129301125e-06,13428
2011-02-07,9.7622023531585e-06,9.818835815494696e-06,9.663093456508095e-06,9.663093456508095e-06,20015
2011-02-08,9.8471537057776e-06,9.94626261409418e-06,9.733886767772485e-06,9.733886767772485e-06,21010
2011-02-09,9.8471537057776e-06,9.95334196650055e-06,9.769282854680134e-06,9.769282854680134e-06,10091
2011-02-10,9.910865628626198e-06,9.946261712324691e-06,9.84007346122921e-06,9.946261712324691e-06,5821
2011-02-11,9.932105967891403e-06,9.932105967891403e-06,9.776364233416158e-06,9.776364233416158e-06,5029
2011-02-14,9.910865628626198e-06,9.946261712324691e-06,9.847152812993737e-06,9.946261712324691e-06,9345
2011-02-15,9.882548511086497e-06,9.925023944892175e-06,9.875469159598198e-06,9.917944593403875e-06,5152
2011-02-16,9.910865628626198e-06,9.946261712324691e-06,9.882548896692231e-06,9.882548896692231e-06,1698
2011-02-17,9.910865628626198e-06,9.953341064089219e-06,9.90378627686167e-06,9.953341064089219e-06,14992
2011-02-18,9.910865628626198e-06,9.910865628626198e-06,9.868390193163176e-06,9.910865628626198e-06,3971
2011-02-21,9.748043339641299e-06,9.93918108692153e-06,9.712647260478574e-06,9.93918108692153e-06,22431
2011-02-22,9.733887054608203e-06,9.733887054608203e-06,9.34453143739903e-06,9.627699465880349e-06,36212
2011-02-23,9.804679393710103e-06,9.804679393710103e-06,9.63477830374359e-06,9.691411775357684e-06,5001
2011-02-24,1.0038293112302199e-05,1.0038293112302199e-05,9.698491591265368e-06,9.910867457522854e-06,5207
2011-02-25,1.0123242645931896e-05,1.0378093263301619e-05,9.925025499088778e-06,1.0038292440141987e-05,19093
2011-02-28,1.0165717867494095e-05,1.0172797220408693e-05,1.0017054831908822e-05,1.0059530274272151e-05,5218
2011-03-01,1.0123242645931896e-05,1.01798761164585e-05,1.0052450470211527e-05,1.0052450470211527e-05,509
2011-03-02,1.0116163139173295e-05,1.0116163139173295e-05,1.0024133582188958e-05,1.0116163139173295e-05,733
2011-03-03,1.0052450306829996e-05,1.0116163128917964e-05,9.967500102420775e-06,1.0116163128917964e-05,1385
2011-03-04,1.0109083632414695e-05,1.0109083632414695e-05,9.946262578397745e-06,1.0045370811234426e-05,6611
2011-03-07,1.0116163139173295e-05,1.0116163139173295e-05,9.967500112525399e-06,1.0094925756830514e-05,674
2011-03-08,1.0109083632414695e-05,1.0123242337176621e-05,9.995816694816086e-06,1.0116162984795659e-05,2900
2011-03-09,1.0009974175773095e-05,1.0087845017070712e-05,1.0009974175773095e-05,1.0087845017070712e-05,273
2011-03-10,1.0087846931128297e-05,1.0087846931128297e-05,9.840074982068429e-06,1.0080767578269615e-05,1922
2011-03-11,1.0066609320347197e-05,1.008076735062059e-05,9.875470848224672e-06,1.008076735062059e-05,2625
2011-03-14,9.960421266441699e-06,1.0109084300647886e-05,9.875471057627342e-06,1.0109084300647886e-05,13792
2011-03-15,9.875471732812002e-06,9.93210520922693e-06,9.592304350737364e-06,9.875471732812002e-06,7446
2011-03-16,9.733887054608203e-06,1.0017054407965298e-05,9.733887054608203e-06,9.77636249517388e-06,11166
2011-03-17,9.840073289524298e-06,1.0017053029804405e-05,9.733885715405886e-06,1.0017053029804405e-05,541
2011-03-18,1.0002896488003898e-05,1.004537125391305e-05,9.73388716179042e-06,1.004537125391305e-05,7331
2011-03-21,9.910865628626198e-06,1.0045369936531501e-05,9.84007346122921e-06,1.0045369936531501e-05,1236
2011-03-22,9.910865628626198e-06,1.0045369936531501e-05,9.84007346122921e-06,1.0045369936531501e-05,6110
2011-03-23,9.910865628626198e-06,9.910865628626198e-06,9.84007346122921e-06,9.910865628626198e-06,338
2011-03-24,9.903788850351702e-06,9.910868203955792e-06,9.81883863247557e-06,9.910868203955792e-06,1054
2011-03-25,9.910865628626198e-06,9.96749909249413e-06,9.889628248456758e-06,9.910865628626198e-06,8179
2011-03-28,9.9391836556606e-06,1.0017054509844737e-05,9.733887153607661e-06,9.840074743415507e-06,7382
2011-03-29,9.903788850351702e-06,1.0045372546811921e-05,9.804680600391708e-06,9.840076018163524e-06,1960
2011-03-30,9.932105967891403e-06,1.0052452283246856e-05,9.840076392906389e-06,1.0052452283246856e-05,6863
2011-03-31,9.825917004491203e-06,1.0045371543300415e-05,9.825917004491203e-06,1.0045371543300415e-05,1846
2011-04-01,9.925022823153995e-06,1.0009973006040062e-05,9.804676561951058e-06,9.804676561951058e-06,5264
2011-04-04,1.036393496178789e-05,1.036393496178789e-05,9.939183268838898e-06,1.0009975442705132e-05,9912
2011-04-05,9.7692818599171e-06,1.0363933899017361e-05,9.7692818599171e-06,1.0363933899017361e-05,62591
2011-04-06,9.868392226053402e-06,9.868392226053402e-06,9.719729183994435e-06,9.733887890440185e-06,5613
2011-04-07,9.903788850351702e-06,9.903788850351702e-06,9.776363861099665e-06,9.854234725371705e-06,8983
2011-04-08,9.910865628626198e-06,1.0045369936531501e-05,9.84007346122921e-06,9.910865628626198e-06,9332
2011-04-11,9.882548511086497e-06,9.882548511086497e-06,9.733885505452799e-06,9.733885505452799e-06,231
2011-04-12,9.967499863705598e-06,9.981658568330147e-06,9.776362077143532e-06,9.910866395455785e-06,3276
2011-04-13,1.0109083632414695e-05,1.0109083632414695e-05,9.705569998438598e-06,9.967499960416433e-06,8672
2011-04-14,1.0066609320347197e-05,1.0109084086291604e-05,9.755124552841801e-06,1.0109084086291604e-05,9861
2011-04-15,1.0222350283584092e-05,1.0222350283584092e-05,9.769282545884566e-06,1.007368726337039e-05,7907
2011-04-18,1.0087846931128297e-05,1.0286064085301642e-05,9.981659338745066e-06,1.0194034523511528e-05,19847
2011-04-19,1.0038293112302199e-05,1.0179876798099102e-05,9.861313336275006e-06,1.0179876798099102e-05,11818
2011-04-20,1.0066609320347197e-05,1.0179876263031257e-05,9.946263024964326e-06,1.0179876263031257e-05,25248
2011-04-21,1.0066609320347197e-05,1.0123242791689227e-05,9.974579760635341e-06,1.0123242791689227e-05,16200
2011-04-26,9.8896289273398e-06,1.0059529330606573e-05,9.875470222838807e-06,9.875470222838807e-06,10051
2011-04-27,1.0059527085104492e-05,1.0123239890888515e-05,9.910864096649783e-06,1.0109081189548048e-05,15714
2011-04-28,1.0017052773036994e-05,1.0123241019557612e-05,9.776360899529982e-06,9.854231740212475e-06,42019
2011-04-29,9.818837497732602e-06,9.981659236188118e-06,9.818837497732602e-06,9.981659236188118e-06,23015
2011-05-02,9.946262252924498e-06,1.0094925272438997e-05,9.825915966883037e-06,9.974578986397537e-06,24845
2011-05-03,9.9391836556606e-06,1.0080767333779137e-05,9.847154096102492e-06,1.0009975832281983e-05,22715
2011-05-04,9.925022823153995e-06,1.0045368409232892e-05,9.840071965143889e-06,9.854230666520253e-06,41359
2011-05-05,9.7692818599171e-06,9.995815712860387e-06,9.7692818599171e-06,9.995815712860387e-06,31127
2011-05-06,9.7692818599171e-06,9.925024221377676e-06,9.7692818599171e-06,9.7692818599171e-06,14091
2011-05-09,9.7622023531585e-06,9.910865360572045e-06,9.7622023531585e-06,9.875469277830892e-06,9339
2011-05-10,9.840073289524298e-06,9.974578270206692e-06,9.77636115012773e-06,9.77636115012773e-06,12745
2011-05-11,9.7834399639396e-06,9.981657761924365e-06,9.769281935583053e-06,9.840073427614064e-06,17302
2011-05-12,9.832995601755101e-06,9.917945804616744e-06,9.783440810409326e-06,9.797599515115033e-06,14680
2011-05-13,9.7834399639396e-06,9.974578410184022e-06,9.7834399639396e-06,9.7834399639396e-06,20163
2011-05-16,9.7268057288602e-06,9.946260889537498e-06,9.7268057288602e-06,9.946260889537498e-06,1724
2011-05-17,9.733887054608203e-06,9.854233348566025e-06,9.712649671887477e-06,9.712649671887477e-06,8900
2011-05-18,9.8471537057776e-06,1.0038292170004388e-05,9.84007435337123e-06,9.86839108787251e-06,16022
