Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
911,2011-06-16,34.71379470825195,34.88396032333125,34.322412408758254,34.577660831377194,2472762
912,2011-06-17,34.952030181884766,35.05413002443722,34.56064783677023,34.57766486186549,2524363
913,2011-06-20,34.69677734375,35.29235699066748,33.70981540118972,34.73080908161969,6194464
914,2011-06-21,34.492576599121094,34.86694186003993,34.169262405428704,34.64572518476288,5126564
915,2011-06-22,34.815895080566406,34.8499291295755,34.39048100804801,34.49258084705624,2408781
916,2011-06-23,34.79887771606445,34.98605804731384,34.64572681519659,34.7308096232259,3746535
917,2011-06-24,35.27532958984375,35.44549515318663,34.64571608226784,34.71378415401953,5675164
918,2011-06-27,36.874908447265625,37.21523976514269,34.79888648500774,34.79888648500774,29869389
919,2011-06-28,37.13013458251953,37.4023976264973,36.78980346952925,37.232232070002155,13872282
920,2011-06-29,37.47048568725586,37.606617281875465,37.06208628735845,37.19822018999735,13356359
921,2011-06-30,37.26627731323242,37.94693974393849,36.77279751257427,37.43644292090894,30432762
922,2011-07-01,37.521514892578125,37.691680451129166,37.232232519834106,37.4364321133026,23953730
923,2011-07-04,37.58959197998047,37.912906177037044,37.33434356524863,37.555560242827504,5307022
924,2011-07-05,37.30030822753906,37.555556617632064,36.75577740546656,37.4364397790479,10665833
925,2011-07-06,37.113128662109375,37.33434302848903,36.94296305473463,37.18119444345552,3270036
926,2011-07-07,37.419429779052734,37.538546639986606,36.90893290308301,37.26628117786562,5856910
927,2011-07-08,37.16416549682617,37.6916791720365,37.045050994693526,37.18118251370741,12625687
928,2011-07-11,36.75577926635742,37.028044691178074,36.177214373106544,36.94296189017279,2848918
929,2011-07-12,36.8238410949707,37.09610649058179,36.26229328376938,36.65367551121608,2954427
930,2011-07-13,37.50449752807617,37.87886267663158,36.82383530017041,36.85786933477293,3819442
931,2011-07-14,37.13013458251953,37.53853145650426,36.85786923052369,37.26626610450842,10479376
932,2011-07-15,37.521514892578125,38.18516010932358,36.87488669329139,36.87488669329139,8242815
933,2011-07-18,37.21522521972656,37.74273670984477,37.11312540266484,37.58958813826146,2085379
934,2011-07-19,37.385398864746094,37.55556449382876,36.95998479203942,36.99401653304452,2972184
935,2011-07-20,37.147151947021484,37.58958288713729,37.04505445224096,37.31731751568001,4177419
936,2011-07-21,36.75577926635742,37.26627607238913,36.46649681973199,37.09611047037856,3008285
937,2011-07-22,37.28329086303711,37.48748818841872,36.53456272060074,36.7557770667688,3369044
938,2011-07-25,36.92594528198242,37.266276489815674,36.51754829418627,37.232242445824866,7429567
939,2011-07-26,37.09611511230469,37.38539759512874,36.50053543074138,36.75578386569708,5770592
940,2011-07-27,36.466487884521484,37.147150125784314,36.245273579318315,36.976984565468605,7214188
941,2011-07-28,35.921958923339844,36.41544091877991,35.27533068575515,36.10914151043591,13905358
942,2011-07-29,35.76881408691406,36.636659038632985,34.832903362279986,35.39445118187152,9768024
943,2011-08-01,36.56859588623047,36.99400988245848,35.76881665011435,35.76881665011435,4672455
944,2011-08-02,36.73876190185547,36.85787874535922,36.330364922443344,36.55157927978613,3239197
945,2011-08-03,35.61566162109375,36.636655027082135,35.08814789972944,36.26228985501244,12800281
946,2011-08-04,35.564613342285156,36.381407154623396,35.3263796980031,35.93897621126591,6939466
947,2011-08-05,34.815895080566406,35.29236022659845,34.08418379904239,34.203300662555165,12075758
948,2011-08-08,34.866939544677734,35.34340229237209,33.4885977493938,33.53964650521154,13716718
949,2011-08-09,34.67975616455078,35.29235276099484,33.692794340274645,33.692794340274645,7228990
950,2011-08-10,35.241302490234375,35.5305849280617,34.730805699728705,34.90097129656393,5126905
951,2011-08-11,35.05413055419922,35.479544647914295,34.81589681530343,34.83291384065587,6299073
952,2011-08-12,35.25831985473633,35.598651051719656,35.05412252135751,35.30937091909501,6421148
953,2011-08-16,35.25831985473633,35.70075087241838,35.088154256244664,35.4114684317751,4242848
954,2011-08-17,35.10517120361328,35.63268501942793,34.952022626897715,34.952022626897715,7430913
955,2011-08-18,34.93501663208008,35.34341373489756,34.59468532839561,35.224299163419616,5110388
956,2011-08-19,34.39047622680664,34.900973042855334,33.879979410757954,34.03313030198755,5245806
957,2011-08-22,35.122188568115234,35.2583201247436,33.94804639113492,34.373460390621894,3059716
958,2011-08-23,34.44152069091797,35.53057989478304,34.37345492342983,35.173231730447455,2837432
959,2011-08-24,34.730812072753906,34.969045798453465,34.1352323745431,34.849928935603685,6888368
960,2011-08-25,33.931034088134766,34.883962041107225,33.692800368877414,34.730811133579216,13758009
961,2011-08-26,33.165287017822266,34.033132112886726,32.87600455012783,33.93103228264052,9286925
962,2011-08-29,34.016109466552734,34.08417523945846,33.01213066112401,33.08019874204821,6345123
963,2011-08-30,34.1011962890625,34.40749345733935,33.77787979052513,34.37346172087456,3821904
964,2011-09-02,33.81190872192383,35.73478116805179,33.4715775606288,35.12218461611705,8166250
965,2011-09-05,33.06318664550781,33.862963635283286,32.91003805665879,33.743849091964634,7422597
966,2011-09-06,32.873558044433594,33.407947632631604,32.49431321716997,33.407947632631604,14848826
967,2011-09-07,33.37346649169922,33.70099480568304,32.95974639308272,32.994224042176505,11526455
968,2011-09-08,33.1666259765625,33.7182523007987,32.87357281130042,33.649299302532064,7049237
969,2011-09-09,33.13213348388672,33.425186518026486,32.90803575526363,33.13213348388672,6782680
970,2011-09-12,32.52879333496094,32.994229991137786,32.23574027913074,32.770129907825805,5271294
971,2011-09-13,32.614986419677734,32.873561830381725,32.49431695944161,32.701178223245726,4033213
972,2011-09-14,32.735660552978516,32.873566523132666,32.25298498123369,32.77013587646573,4248247
973,2011-09-15,33.097660064697266,33.23556835526863,32.37365030708139,32.82184815975923,8283475
974,2011-09-16,34.3560676574707,34.562928959437144,33.01147387089433,33.235574004375096,6853575
975,2011-09-19,33.769954681396484,34.5629196751241,33.632046404429616,33.92509944714486,3721222
976,2011-09-20,34.0629997253418,34.442244501349265,33.70099377335316,33.70099377335316,4399666
977,2011-09-21,34.218143463134766,34.373290536658644,33.83890103633618,33.89061516877637,2182138
978,2011-09-22,33.18385314941406,33.942342931555594,32.99423304198112,33.925104102306484,3792171
979,2011-09-23,33.11490249633789,33.51138624450472,32.649468102536744,32.92528003748442,3612112
980,2011-09-26,32.83909606933594,33.252818746810924,32.5977593995443,33.11491040828487,1880644
981,2011-09-27,33.321754455566406,33.54585217448972,32.94250964404793,33.2528014911363,1273121
982,2011-09-28,33.5630989074707,33.6492907178403,33.063186874947526,33.373476457037086,4398260
983,2011-09-29,33.597572326660156,34.11472312361047,33.149374501682786,33.37347224512037,9460952
984,2011-09-30,33.94233703613281,34.1664347631406,33.44242276525048,33.44242276525048,6946805
985,2011-10-03,33.5630989074707,33.838913168273926,33.166617515011545,33.76996018759874,7517061
986,2011-10-04,33.04594421386719,33.80443158955924,32.95975241349077,33.37347258767714,2740436
987,2011-10-05,33.06317901611328,33.45966031433224,32.92527074944004,33.11489315480204,3503641
988,2011-10-07,33.52861785888672,34.080246324732535,33.270042453915664,33.407950739428244,4435678
989,2011-10-10,33.8044319152832,33.925101372213796,33.304519935903485,33.304519935903485,8326437
990,2011-10-11,34.02853775024414,34.14920488945863,33.61481516407262,33.959582427147126,5044978
991,2011-10-12,34.166439056396484,34.40777563998484,33.821671840383885,34.373300321244976,4905765
992,2011-10-13,34.252628326416016,34.44225074881529,33.890622308763255,34.16643652878927,3531871
993,2011-10-14,34.09748458862305,34.49396593444559,33.97681513305851,34.04576810562301,5039179
994,2011-10-17,33.73548126220703,34.20091795597727,33.545858818889435,34.06300966169974,1605713
995,2011-10-18,33.83891296386719,34.028535413155375,33.44242923570052,33.44242923570052,2025955
996,2011-10-19,34.459495544433594,34.64911799967596,33.94234466910127,34.13196478624108,5145909
997,2011-10-20,34.13196563720703,34.44225757300404,34.02853733004397,34.16644329832979,2881549
998,2011-10-21,34.13196563720703,34.51121055714695,33.87339019309416,34.04577382250274,2127672
999,2011-10-24,34.73530960083008,34.907693224891716,34.51120948668842,34.56292597676844,3334756
1000,2011-10-25,35.821327209472656,36.11438031962668,34.68359476866059,34.75254775396076,7605862
1001,2011-10-28,36.20056915283203,37.23487086141552,35.59722648949166,36.372952770929274,8504582
1002,2011-10-31,36.14884948730469,36.40742489172355,35.648937506382005,36.20056597104981,4561310
1003,2011-11-01,35.73512649536133,36.25227726349728,35.511028764409915,35.941987737856536,2155435
1004,2011-11-02,35.54550552368164,35.83855857277327,35.30416895636615,35.51103020726638,2429706
1005,2011-11-03,35.89027786254883,36.045422653918244,35.52827179061853,35.683418920090446,2676760
1006,2011-11-04,35.80408477783203,36.20056849511357,35.64893999198378,36.20056849511357,2070811
1007,2011-11-08,35.80408477783203,35.855801265183054,35.64893999198378,35.80408477783203,923114
1008,2011-11-09,35.700645446777344,36.07989024258145,35.648931310123075,35.85579253294383,3342820
1009,2011-11-11,36.355712890625,36.45914352611415,35.51103365398471,35.68341726709915,7747315
1010,2011-11-14,36.321231842041016,36.890099115074264,36.0454176191857,36.4763766117402,8136060
1011,2011-11-15,35.717891693115234,36.424664956819804,35.59722456981593,35.87303647341567,2602442
1012,2011-11-16,35.924747467041016,36.32122877143163,35.40759671969572,35.40759671969572,5559879
1013,2011-11-17,35.56275177001953,36.32123928471864,35.44208229213671,35.68342124790235,4564324
1014,2011-11-18,34.804256439208984,35.68341323435564,33.90786081707864,35.51102964072305,6971425
1015,2011-11-21,34.149192810058594,34.821490605727924,33.92509510357003,34.30433755594313,5725408
1016,2011-11-22,33.752716064453125,34.30434216144534,33.47690184690595,34.30434216144534,5742603
1017,2011-11-23,32.77013397216797,33.683768570180824,32.459844388300965,33.56309909973115,4916261
1018,2011-11-24,32.8563232421875,33.27004343471721,32.63222548651375,33.06318450750352,10127464
1019,2011-11-25,33.23558044433594,33.511394787700674,32.68395175760645,32.97700493582584,7728058
1020,2011-11-28,33.47690963745117,33.701007426176496,33.166620031815704,33.47690963745117,5436096
1021,2011-11-29,32.821842193603516,33.71823539791591,32.752886891800934,33.5803294705146,5379923
1022,2011-11-30,34.166439056396484,34.442253296827026,32.856323167928146,32.90803965319142,13613461
1023,2011-12-01,34.47672653198242,35.166260875573904,34.304340607982525,34.47672653198242,4222484
1024,2011-12-02,35.6489372253418,35.85579848248699,34.442252014233404,34.49396615946858,5707744
1025,2011-12-05,35.3903694152832,35.66618370461335,35.11455512595305,35.2352246081921,2957969
1026,2011-12-07,35.56275177001953,36.045425005345514,35.114553858301036,35.18350684361866,5975381
1027,2011-12-08,34.26986312866211,35.64893172872228,34.13195486579497,35.49378697883589,5809203
1028,2011-12-09,33.97682189941406,34.04577488571029,33.47690982613806,33.63205462983024,4296964
1029,2011-12-12,33.30451965332031,34.2698682862675,32.99423010684903,34.1319600026452,8160604
1030,2011-12-13,34.166439056396484,34.442253296827026,32.95975380035239,33.23556804078293,3981949
1031,2011-12-14,33.21833801269531,34.304354095605746,33.09766851988173,34.11473394704575,5776327
1032,2011-12-15,34.252628326416016,34.597395516923,32.71841479628038,32.73565362342615,12973287
1033,2011-12-16,33.8216667175293,34.92492117404289,33.30451597184149,34.21814802064916,12589918
1034,2011-12-19,34.18367385864258,34.42501041380616,33.18384764710482,33.30451709373764,4820722
1035,2011-12-20,33.632049560546875,34.28710867688215,33.35623531883214,34.28710867688215,6670657
1036,2011-12-21,33.752716064453125,34.080244424870706,33.44242419292426,33.959574974036904,10259801
1037,2011-12-22,34.700836181640625,34.821505668472064,33.61481781446614,33.70100963703065,3456402
1038,2011-12-23,34.907684326171875,35.14902087071578,34.321578283291316,34.64910895599585,3249611
1039,2011-12-26,34.7697868347168,34.85597865148716,34.545689046354894,34.68359501794642,1273482
1040,2011-12-27,34.11472702026367,34.752545006493925,33.49414552541878,34.73530851510856,4187065
1041,2011-12-28,34.545692443847656,34.804267919589094,33.925110834447615,34.20092514285906,3375709
1042,2011-12-29,34.47672653198242,34.64911011788029,34.20091232692542,34.47672653198242,2924882
1043,2011-12-30,34.51120376586914,34.75254033192928,34.25262837263996,34.47672844963321,2087779
1044,2012-01-02,34.47672653198242,34.56291832493135,33.976812262396976,34.3560570866131,1861469
1045,2012-01-03,34.787017822265625,34.94216258985128,34.47672828709431,34.597395400504425,3372939
1046,2012-01-04,34.9938850402832,35.26969696832628,34.25263405388545,34.752546096091706,3739279
1047,2012-01-05,34.9249267578125,35.252457486261704,34.700829000759995,34.97664324351085,5389056
1048,2012-01-06,34.390541076660156,34.92492842094098,34.08024916200093,34.89045310026937,7340405
1049,2012-01-09,34.95939636230469,35.09730228286333,34.166431473837996,34.166431473837996,2368495
1050,2012-01-10,35.37311553955078,35.61445206328524,34.83872601964479,34.83872601964479,3215986
1051,2012-01-11,34.545692443847656,35.407610696319125,34.4422617859305,35.407610696319125,4377469
1052,2012-01-12,34.666358947753906,34.95941208335259,34.287116326623504,34.95941208335259,4082544
1053,2012-01-13,35.14902877807617,35.235220587525134,34.64911675089269,34.683592071810786,5766505
1054,2012-01-16,34.528446197509766,35.14902767366359,34.39054024196554,34.752543959794735,4899595
1055,2012-01-17,34.64912033081055,34.90769578587323,34.51121201858216,34.64912033081055,10428799
1056,2012-01-18,34.166439056396484,34.90768997368497,33.89062481596594,34.76978168441853,6295415
1057,2012-01-19,34.459495544433594,34.89045460721053,34.166442446504256,34.32158724148344,8276461
1058,2012-01-20,34.976646423339844,35.23522186103243,34.44225671782133,34.476734378088025,6881600
1059,2012-01-23,34.82149887084961,35.59722512249803,34.70082940757447,35.16626609380447,18551268
1060,2012-01-24,34.666358947753906,34.993889748047565,34.49397530048476,34.75255077138848,10219894
1061,2012-01-25,34.7697868347168,34.99388696118136,34.32158891989033,34.85597865148716,13171474
1062,2012-01-27,35.56275177001953,36.1833333140834,34.87321724063805,34.99388671852087,9816649
1063,2012-01-30,35.08007049560547,35.68341307054989,34.907686902764205,35.166262292026104,4243234
1064,2012-01-31,35.89027786254883,36.1316144644682,35.0283597570493,35.16626805679073,10322025
1065,2012-02-01,35.49379348754883,35.99370547912217,35.390362855957235,35.99370547912217,10757718
1066,2012-02-02,36.235050201416016,36.56257865995409,35.390370806837986,35.579993284339864,11556658
1067,2012-02-03,36.87286376953125,37.3383004606806,36.321235271732206,36.39018824943149,11926606
1068,2012-02-06,37.57963562011719,37.7520192268498,36.666001101573,37.13143777499196,9084488
1069,2012-02-07,37.148681640625,38.01059979116362,36.838392041672144,37.75202434600204,6079363
1070,2012-02-08,37.13143539428711,38.1829757955563,36.59704578005829,37.44172726937263,11508450
1071,2012-02-09,37.510684967041016,38.09678879859257,37.20039305285317,37.94164401054987,11499785
1072,2012-02-10,37.01076889038086,37.665825629524605,36.545332239129856,37.02800537975133,8590813
1073,2012-02-13,38.08757019042969,38.38282354904965,36.94129563226487,36.94129563226487,15608851
1074,2012-02-14,38.000736236572266,38.295989633979445,37.77495588960734,38.03547276179339,5735198
1075,2012-02-15,38.452293395996094,39.28594867268574,37.96599625133664,38.03546693547983,15930040
1076,2012-02-16,38.452293395996094,38.99069532050578,37.948627991386566,38.31335202770971,3862429
1077,2012-02-17,38.79965591430664,39.424896891553225,38.556507299726725,38.903863136457325,8544515
1078,2012-02-21,38.40019989013672,38.903865411721085,38.295992661891546,38.74755574718217,6934289
1079,2012-02-22,38.191776275634766,39.1470046534554,38.10493733219652,38.330719998530206,5872252
1080,2012-02-23,39.129638671875,39.633306457667445,38.070205384770944,38.070205384770944,18016976
1081,2012-02-24,39.70276641845703,40.01539033617203,39.181735193006745,39.26857412319125,10958004
1082,2012-02-27,38.74755096435547,39.94592805210836,38.59124131911072,39.94592805210836,11266052
1083,2012-02-28,38.834381103515625,39.39014886664756,38.46965711028904,38.903851779450015,9416477
1084,2012-02-29,39.25121307373047,39.56383233753832,38.903857289207444,38.9906962353382,7991077
1085,2012-03-01,39.077537536621094,39.459629864887496,38.730181731163384,38.85175720533651,2777389
1086,2012-03-02,38.99069595336914,39.25121278987743,38.66070843159007,39.025432473833106,3172662
1087,2012-03-05,38.313350677490234,39.02543046509171,37.913890135344516,38.869118486706796,3649302
1088,2012-03-06,38.5738639831543,38.834380782497355,38.07019864222241,38.31334718381123,4557989
1089,2012-03-07,37.72285461425781,38.31335907152335,37.097613630705894,38.209151848321774,15488701
1090,2012-03-09,38.261253356933594,38.46966779829727,37.8965316180334,37.8965316180334,3852720
1091,2012-03-12,38.504398345947266,38.85175412385485,38.15704256803968,38.55650077037055,5124092
1092,2012-03-13,38.67808532714844,38.955968130272076,38.20915397447635,38.67808532714844,9731037
1093,2012-03-14,39.11227035522461,39.39015308874748,38.74754632290447,38.990694892565536,4398722
1094,2012-03-15,38.330718994140625,39.355418028729986,38.12230459308715,39.00806226407888,4513645
1095,2012-03-16,37.44496536254883,38.903859260331195,37.25391920025008,38.38282555714768,3682825
1096,2012-03-19,37.462337493896484,37.67074958330587,36.61131380625447,37.58391062380424,3294232
1097,2012-03-20,37.32339096069336,37.79232224927937,36.99340341033823,37.462334698924245,3413743
1098,2012-03-21,37.77495574951172,38.00073609563928,37.062875830379234,37.306024439052955,3430274
1099,2012-03-22,36.906551361083984,37.75757232759241,36.57656157216785,37.51442381654094,3948023
1100,2012-03-23,37.41022491455078,37.583902797387616,36.715513383203444,37.028132630046926,3647743
1101,2012-03-26,36.80235290527344,37.34075482169371,36.55920433659699,37.16707693611666,4778733
1102,2012-03-27,36.732879638671875,37.21917674182246,36.40288979475871,37.16707432207665,5834802
1103,2012-03-28,36.88919448852539,37.13234307460599,36.559206953440494,36.906562749457706,4875221
1104,2012-03-29,36.750244140625,36.99339503858871,36.4723614383639,36.88918784741238,12199593
1105,2012-03-30,37.5665397644043,37.983368625729504,36.7502526592427,36.7502526592427,8544753
1106,2012-04-02,37.72285461425781,37.98337149443298,37.39286468150989,37.54917669414103,8676278
1107,2012-04-03,38.2438850402832,38.38282642199989,37.68811480210178,37.913895136305726,3566758
1108,2012-04-04,38.504398345947266,38.66070797487425,37.948628159032275,38.22651325248977,3850338
1109,2012-04-09,38.104942321777344,38.50440292729413,37.705484071917965,38.243886062866515,4475284
1110,2012-04-10,38.34808349609375,38.66070508624658,37.89652290307903,38.1049349408573,4598397
1111,2012-04-11,38.79965591430664,38.903863136457325,37.87916388923356,37.87916388923356,4023851
1112,2012-04-12,38.817020416259766,39.52909792803766,38.59124008652394,38.782283893689346,5102969
1113,2012-04-13,38.90385818481445,39.355421186221264,38.400192756792606,38.90385818481445,6602489
1114,2012-04-16,38.85175323486328,39.164372485564016,38.64333883062474,38.886487398464986,4350870
1115,2012-04-17,39.459632873535156,39.56383773859184,38.55650676822225,38.60860920075059,9477019
1116,2012-04-18,39.54645919799805,40.03275626510164,39.320676565969656,39.49435442645761,4441325
1117,2012-04-19,39.8243522644043,39.9459277406787,39.35542333232596,39.42489402348675,2496045
1118,2012-04-20,39.54645919799805,40.06749277946193,39.355413080329946,39.66803464260232,2778756
1119,2012-04-23,38.46966552734375,39.77224981982844,38.27861935998119,39.407525746801255,3854809
1120,2012-04-24,38.20915603637695,38.730189853837125,37.94863912764687,38.591248444777534,3169871
1121,2012-04-25,37.670745849609375,38.365457456766805,37.41022899692533,38.13967712670356,3380361
1122,2012-04-26,37.549171447753906,38.487031614214764,37.25391808254529,37.98336618737997,4377198
1123,2012-04-27,37.60127639770508,38.209149073976505,37.42759849019895,37.58390813582299,1965594
1124,2012-04-30,38.64334487915039,38.9212300097445,37.549174974779305,37.549174974779305,3199398
1125,2012-05-02,38.07020568847656,38.85175623115964,37.896527790102546,38.487032173442756,3811572
1126,2012-05-03,37.740211486816406,38.03546482259493,37.566533608277744,37.86178694405627,1452253
1127,2012-05-04,37.08023452758789,37.72284358642372,36.854451884046476,37.549165717079646,5666533
1128,2012-05-07,36.750244140625,37.16707290533031,35.847120646962765,36.95865852297766,4565509
1129,2012-05-08,36.732879638671875,37.21917674182246,36.48972873143966,36.75024554148253,2959419
1130,2012-05-09,36.211849212646484,36.90656076737105,36.038171323965344,36.48973195001061,2412310
1131,2012-05-10,35.603973388671875,36.59393585140676,35.43029551566678,36.17710942732592,3946438
1132,2012-05-11,35.20451354980469,35.77765195522592,34.80505537641225,35.60397407885409,3389145
1133,2012-05-14,35.1697883605957,35.360832188819096,34.80506425603344,35.082949400255046,2233766
1134,2012-05-15,35.742916107177734,35.89922572770878,34.77031951014667,35.11767526939655,3494080
1135,2012-05-16,36.31605529785156,36.57657213974359,35.08294413075507,35.53450477217548,4435353
1136,2012-05-17,36.385528564453125,37.0976084078112,36.072906938861735,36.47236751228564,4208594
1137,2012-05-18,36.507102966308594,36.871827031207204,35.62134519602834,36.072908211823886,4935351
1138,2012-05-21,36.107643127441406,36.784986443160285,35.86449454688299,36.43763065503192,1491370
1139,2012-05-22,36.020816802978516,36.31606791295647,35.81240231480511,36.24659720211801,2362045
1140,2012-05-23,35.98607635498047,36.455007724528855,35.51714734108985,36.09028358773097,3087547
1141,2012-05-24,36.59394073486328,36.75025037029598,35.58660987926833,36.26395320324819,2135683
1142,2012-05-25,36.15975570678711,36.47237741727881,36.03818256019967,36.29869947444715,1446600
1143,2012-05-28,36.95867156982422,37.28866151764907,35.95134052938593,35.95134052938593,890739
1144,2012-05-29,37.28866195678711,37.6012812886992,36.75025754669621,37.41023509446062,5201353
1145,2012-05-30,36.854461669921875,37.39286367898046,36.628681322086415,37.253922288875174,4048557
1146,2012-05-31,36.87183380126953,37.16708723079373,36.489741404903825,36.524477933903526,8033660
1147,2012-06-01,36.00343322753906,36.78498369238365,35.777652924402325,36.646042329785196,3787828
1148,2012-06-04,36.14237594604492,36.281319669512975,35.46503265556667,35.77765426662694,3267896
1149,2012-06-05,36.80235290527344,37.23654761921606,36.29868750823142,36.437628874430224,12393979
1150,2012-06-06,38.08757019042969,38.59123796168222,36.819722521276844,36.819722521276844,9494285
1151,2012-06-07,37.531803131103516,38.46966329616667,37.34075697482132,38.087570983602276,4231838
1152,2012-06-08,37.167076110839844,37.688109756001694,36.732881406538304,37.444961192724236,3997879
1153,2012-06-11,37.2539176940918,37.68811242919043,37.16707874707207,37.514434535150976,2205393
1154,2012-06-12,37.39284896850586,37.56652681564075,36.83707891541158,37.13233219780352,3376544
1155,2012-06-13,37.3754997253418,37.601280084977375,37.04550978419465,37.340763198171274,2496726
1156,2012-06-14,36.715518951416016,37.54917432885779,36.472370349700356,37.1844502484556,6671985
1157,2012-06-15,36.83708953857422,37.08024047920873,36.628677475303945,36.88919432113472,10286920
1158,2012-06-18,37.184452056884766,37.34076171161413,36.71552073703917,36.99340587636777,3027005
1159,2012-06-19,37.77495574951172,38.17441400978587,37.02813930528693,37.18445131254483,9746993
1160,2012-06-20,37.653377532958984,38.17441123756129,37.51443615399463,37.63601162733142,8882639
1161,2012-06-21,38.12229919433594,38.17440160939222,37.13233446301293,37.34074883455147,4083003
1162,2012-06-22,38.226505279541016,38.452285545826825,37.77494239131275,37.86178131767755,7332263
1163,2012-06-25,37.462337493896484,38.36546125931891,37.253923048829556,38.08757611778219,5097127
1164,2012-06-26,38.15704345703125,38.20914588266843,37.271285731598894,37.271285731598894,1992235
1165,2012-06-27,38.139678955078125,38.69544685405259,37.89653035204821,38.20914964799276,5727518
1166,2012-06-28,38.104942321777344,38.48703466520081,37.75758650254052,38.209149538679874,3083553
1167,2012-06-29,39.442256927490234,39.806980951113204,38.31335069358777,38.33071895293306,7486892
1168,2012-07-02,39.11227035522461,39.58120159044438,39.008063152324986,39.4596261277853,2634447
1169,2012-07-03,38.78228759765625,39.424896836981375,38.59124377224489,39.35542614086292,4091332
1170,2012-07-04,39.25121307373047,39.390154445276806,38.66070871117276,38.834386603434275,3061761
1171,2012-07-05,39.70276641845703,39.876444278826035,39.07752800565399,39.251205866023,2830305
1172,2012-07-06,39.25121307373047,39.772246750515,38.92122554956503,39.59856885825349,3797719
1173,2012-07-09,39.18174743652344,39.2512181312479,38.93859882715907,39.19911569911892,2397364
1174,2012-07-10,39.30331802368164,39.51173245004523,38.81702083637638,38.86912326513861,3199920
1175,2012-07-11,39.47700500488281,39.77225845084888,39.147017383640524,39.147017383640524,2903254
1176,2012-07-12,39.06016540527344,39.459625955367045,38.93859229880266,39.459625955367045,2728401
1177,2012-07-13,38.92122268676758,39.25121018666123,38.81701548794405,39.11226882533454,1672753
1178,2012-07-16,39.129638671875,39.320684829693796,38.591239075736446,38.817019399558596,3148848
1179,2012-07-17,38.99069595336914,39.26858105010941,38.869120487402405,39.18174210460665,2407572
1180,2012-07-18,38.625980377197266,39.094911727955775,38.469670712163655,38.938602062922165,2516255
1181,2012-07-19,38.90385818481445,39.18174328996151,38.73018028855469,38.88648992405703,2171498
1182,2012-07-20,38.64334487915039,39.077539659560735,38.487035229334154,38.66071314149829,1581366
1183,2012-07-23,37.96598815917969,38.55649238202108,37.87914923359547,38.43491694394052,2728477
1184,2012-07-24,38.53913497924805,39.0254345128664,37.827055117788625,37.913894067828615,8366909
1185,2012-07-25,38.46966552734375,38.69544586244482,37.70548321355088,38.434929003947886,6131518
1186,2012-07-26,38.817020416259766,39.07753726856601,38.27861845036206,38.539135302668306,10181302
1187,2012-07-27,39.72013854980469,39.945918834653405,38.93858814826505,39.35541455795482,4785341
1188,2012-07-30,41.04010009765625,41.16167558131621,39.59857433478383,39.754886343963065,10354713
1189,2012-07-31,41.3179817199707,41.92585434058801,41.04009426661419,41.05746488256329,13034800
1190,2012-08-01,41.33534622192383,41.509024107635156,40.84904908419495,41.16166833621251,5116745
1191,2012-08-02,41.02272033691406,41.42217846719861,40.953247309337,41.02272033691406,5172210
1192,2012-08-03,41.09218978881836,41.352706582461956,40.53642439809619,40.76220467699126,3992386
1193,2012-08-06,41.83902359008789,42.06480395113663,41.19641432301435,41.317989813214524,3989076
1194,2012-08-07,41.179039001464844,41.977960194898394,40.918522142776354,41.769545765684654,5499481
1195,2012-08-08,41.3179817199707,41.439552475042696,41.09219669183281,41.24850867880299,5783459
1196,2012-08-09,41.35271072387695,41.76953951997693,41.10956451891364,41.37008133864762,4304923
1197,2012-08-10,41.52639389038086,42.2211102094291,41.057467324212354,41.317984177112464,4906011
1198,2012-08-13,41.647979736328125,41.76955524022252,41.02274101817948,41.33536037725381,2775124
1199,2012-08-14,41.700069427490234,41.995322786296036,41.213772271917684,41.213772271917684,3520379
1200,2012-08-16,41.71744155883789,42.55109452886033,41.24851029091448,41.68270503689643,3368688
1201,2012-08-17,40.86641311645508,42.03005583968601,40.38011600099984,41.80427554086543,4100386
1202,2012-08-21,41.52639389038086,41.76954483761347,40.48432647878042,40.65800438071383,2904667
1203,2012-08-22,41.3179817199707,41.54376203679426,41.05746488256329,41.17903563763528,1988035
1204,2012-08-23,40.79695510864258,41.42219374214695,40.5711700414128,41.42219374214695,4652302
1205,2012-08-24,40.67537307739258,41.10956781172756,40.36275381093427,40.6406365563829,5080546
1206,2012-08-27,41.09218978881836,41.231135847812446,40.55379029981368,40.57115620153117,1296282
1207,2012-08-28,42.20374298095703,42.7247767285907,41.05747062068896,41.1616754856897,4356311
1208,2012-08-29,41.35271072387695,42.69003134077421,41.09219390414297,42.37741209935623,6345767
1209,2012-08-30,42.29057693481445,42.72477167313258,41.05746576251675,41.31798260550762,9698034
1210,2012-08-31,41.491661071777344,42.27321161150443,41.26587603569347,42.27321161150443,6414695
1211,2012-09-03,42.221107482910156,42.377414757767575,41.7000690994425,41.717439715302866,3891463
1212,2012-09-04,43.05475997924805,43.315276812681454,42.03005854988429,42.03005854988429,8607402
1213,2012-09-05,43.075836181640625,43.69020206036093,42.917854479599285,43.18115414190799,5181748
1214,2012-09-06,42.51411437988281,43.05826491991464,41.88219255487568,43.05826491991464,2059057
